week,date_from,date_to,kommune_bydel_no,kommune_bydel_name,kommune_no,kommune_name,fylke_no,fylke_name,unemployment_benefits_applications,workforce,share
2020-17,2020-04-20,2020-04-26,110306,Hillevåg,1103,Stavanger,11,Rogaland,34,10581,0.0032133068708061602
2020-18,2020-04-27,2020-05-03,110306,Hillevåg,1103,Stavanger,11,Rogaland,36,10581,0.00340232492203005
2020-19,2020-05-04,2020-05-10,110306,Hillevåg,1103,Stavanger,11,Rogaland,17,10581,0.0016066534354030801
2020-20,2020-05-11,2020-05-17,110306,Hillevåg,1103,Stavanger,11,Rogaland,13,10581,0.0012286173329553
2020-21,2020-05-18,2020-05-24,110306,Hillevåg,1103,Stavanger,11,Rogaland,12,10581,0.00113410830734335
2020-22,2020-05-25,2020-05-31,110306,Hillevåg,1103,Stavanger,11,Rogaland,10,10581,9.45090256119459e-4
2020-11,2020-03-09,2020-03-15,110307,Hinna,1103,Stavanger,11,Rogaland,75,12341,0.00607730329794992
2020-12,2020-03-16,2020-03-22,110307,Hinna,1103,Stavanger,11,Rogaland,724,12341,0.0586662345028766
2020-13,2020-03-23,2020-03-29,110307,Hinna,1103,Stavanger,11,Rogaland,227,12341,0.018393971315128398
2020-14,2020-03-30,2020-04-05,110307,Hinna,1103,Stavanger,11,Rogaland,137,12341,0.0111012073575885
2020-15,2020-04-06,2020-04-12,110307,Hinna,1103,Stavanger,11,Rogaland,44,12341,0.0035653512681306197
2020-16,2020-04-13,2020-04-19,110307,Hinna,1103,Stavanger,11,Rogaland,59,12341,0.00478081192772061
2020-17,2020-04-20,2020-04-26,110307,Hinna,1103,Stavanger,11,Rogaland,49,12341,0.00397050482132728
2020-18,2020-04-27,2020-05-03,110307,Hinna,1103,Stavanger,11,Rogaland,37,12341,0.0029981362936553004
2020-19,2020-05-04,2020-05-10,110307,Hinna,1103,Stavanger,11,Rogaland,29,12341,0.00234989060854064
2020-20,2020-05-11,2020-05-17,110307,Hinna,1103,Stavanger,11,Rogaland,21,12341,0.00170164492342598
2020-21,2020-05-18,2020-05-24,110307,Hinna,1103,Stavanger,11,Rogaland,10,12341,8.10307106393323e-4
2020-22,2020-05-25,2020-05-31,110307,Hinna,1103,Stavanger,11,Rogaland,9,12341,7.29276395753991e-4
2020-11,2020-03-09,2020-03-15,110301,Hundvåg,1103,Stavanger,11,Rogaland,50,6931,0.007213966238638
2020-12,2020-03-16,2020-03-22,110301,Hundvåg,1103,Stavanger,11,Rogaland,462,6931,0.06665704804501521
2020-13,2020-03-23,2020-03-29,110301,Hundvåg,1103,Stavanger,11,Rogaland,168,6931,0.024238926561823703
2020-14,2020-03-30,2020-04-05,110301,Hundvåg,1103,Stavanger,11,Rogaland,81,6931,0.0116866253065936
2020-15,2020-04-06,2020-04-12,110301,Hundvåg,1103,Stavanger,11,Rogaland,31,6931,0.00447265906795556
2020-16,2020-04-13,2020-04-19,110301,Hundvåg,1103,Stavanger,11,Rogaland,31,6931,0.00447265906795556
2020-17,2020-04-20,2020-04-26,110301,Hundvåg,1103,Stavanger,11,Rogaland,31,6931,0.00447265906795556
2020-18,2020-04-27,2020-05-03,110301,Hundvåg,1103,Stavanger,11,Rogaland,22,6931,0.0031741451450007204
2020-19,2020-05-04,2020-05-10,110301,Hundvåg,1103,Stavanger,11,Rogaland,18,6931,0.00259702784590968
2020-20,2020-05-11,2020-05-17,110301,Hundvåg,1103,Stavanger,11,Rogaland,15,6931,0.0021641898715914
2020-21,2020-05-18,2020-05-24,110301,Hundvåg,1103,Stavanger,11,Rogaland,13,6931,0.0018756312220458802
2020-22,2020-05-25,2020-05-31,110301,Hundvåg,1103,Stavanger,11,Rogaland,9,6931,0.00129851392295484
2020-11,2020-03-09,2020-03-15,110304,Madla,1103,Stavanger,11,Rogaland,64,10959,0.00583994890044712
2020-12,2020-03-16,2020-03-22,110304,Madla,1103,Stavanger,11,Rogaland,679,10959,0.0619582078656812
2020-13,2020-03-23,2020-03-29,110304,Madla,1103,Stavanger,11,Rogaland,230,10959,0.0209873163609818
2020-14,2020-03-30,2020-04-05,110304,Madla,1103,Stavanger,11,Rogaland,141,10959,0.0128661374212976
2020-15,2020-04-06,2020-04-12,110304,Madla,1103,Stavanger,11,Rogaland,54,10959,0.0049274568847522595
2020-16,2020-04-13,2020-04-19,110304,Madla,1103,Stavanger,11,Rogaland,61,10959,0.00556620129573866
2020-17,2020-04-20,2020-04-26,110304,Madla,1103,Stavanger,11,Rogaland,35,10959,0.00319372205493202
2020-18,2020-04-27,2020-05-03,110304,Madla,1103,Stavanger,11,Rogaland,33,10959,0.00301122365179305
2020-19,2020-05-04,2020-05-10,110304,Madla,1103,Stavanger,11,Rogaland,24,10959,0.00218998083766767
2020-20,2020-05-11,2020-05-17,110304,Madla,1103,Stavanger,11,Rogaland,22,10959,0.0020074824345287
2020-21,2020-05-18,2020-05-24,110304,Madla,1103,Stavanger,11,Rogaland,17,10959,0.00155123642668127
2020-22,2020-05-25,2020-05-31,110304,Madla,1103,Stavanger,11,Rogaland,7,10959,6.387444109864041e-4
2020-11,2020-03-09,2020-03-15,110309,Rennesøy,1103,Stavanger,11,Rogaland,15,2823,0.005313496280552599
2020-12,2020-03-16,2020-03-22,110309,Rennesøy,1103,Stavanger,11,Rogaland,119,2823,0.0421537371590507
2020-13,2020-03-23,2020-03-29,110309,Rennesøy,1103,Stavanger,11,Rogaland,54,2823,0.0191285866099894
2020-14,2020-03-30,2020-04-05,110309,Rennesøy,1103,Stavanger,11,Rogaland,37,2823,0.0131066241586964
2020-15,2020-04-06,2020-04-12,110309,Rennesøy,1103,Stavanger,11,Rogaland,5,2823,0.00177116542685087
2020-16,2020-04-13,2020-04-19,110309,Rennesøy,1103,Stavanger,11,Rogaland,11,2823,0.0038965639390719097
2020-17,2020-04-20,2020-04-26,110309,Rennesøy,1103,Stavanger,11,Rogaland,4,2823,0.00141693234148069
2020-18,2020-04-27,2020-05-03,110309,Rennesøy,1103,Stavanger,11,Rogaland,4,2823,0.00141693234148069
2020-19,2020-05-04,2020-05-10,110309,Rennesøy,1103,Stavanger,11,Rogaland,4,2823,0.00141693234148069
2020-20,2020-05-11,2020-05-17,110309,Rennesøy,1103,Stavanger,11,Rogaland,,,
2020-21,2020-05-18,2020-05-24,110309,Rennesøy,1103,Stavanger,11,Rogaland,,,
2020-22,2020-05-25,2020-05-31,110309,Rennesøy,1103,Stavanger,11,Rogaland,,,
2020-11,2020-03-09,2020-03-15,110305,Storhaug,1103,Stavanger,11,Rogaland,110,10335,0.010643444605708801
2020-12,2020-03-16,2020-03-22,110305,Storhaug,1103,Stavanger,11,Rogaland,927,10335,0.0896952104499274
2020-13,2020-03-23,2020-03-29,110305,Storhaug,1103,Stavanger,11,Rogaland,272,10335,0.026318335752298
2020-14,2020-03-30,2020-04-05,110305,Storhaug,1103,Stavanger,11,Rogaland,146,10335,0.0141267537493953
2020-15,2020-04-06,2020-04-12,110305,Storhaug,1103,Stavanger,11,Rogaland,60,10335,0.0058055152394775
2020-16,2020-04-13,2020-04-19,110305,Storhaug,1103,Stavanger,11,Rogaland,64,10335,0.006192549588776
2020-17,2020-04-20,2020-04-26,110305,Storhaug,1103,Stavanger,11,Rogaland,50,10335,0.00483792936623125
2020-18,2020-04-27,2020-05-03,110305,Storhaug,1103,Stavanger,11,Rogaland,37,10335,0.0035800677310111302
2020-19,2020-05-04,2020-05-10,110305,Storhaug,1103,Stavanger,11,Rogaland,22,10335,0.0021286889211417502
2020-20,2020-05-11,2020-05-17,110305,Storhaug,1103,Stavanger,11,Rogaland,17,10335,0.00164489598451863
2020-21,2020-05-18,2020-05-24,110305,Storhaug,1103,Stavanger,11,Rogaland,11,10335,0.00106434446057088
2020-22,2020-05-25,2020-05-31,110305,Storhaug,1103,Stavanger,11,Rogaland,9,10335,8.708272859216259e-4
2020-11,2020-03-09,2020-03-15,110302,Tasta,1103,Stavanger,11,Rogaland,46,8294,0.00554617795997106
2020-12,2020-03-16,2020-03-22,110302,Tasta,1103,Stavanger,11,Rogaland,480,8294,0.057873161321437196
2020-13,2020-03-23,2020-03-29,110302,Tasta,1103,Stavanger,11,Rogaland,175,8294,0.0210995900651073
2020-14,2020-03-30,2020-04-05,110302,Tasta,1103,Stavanger,11,Rogaland,103,8294,0.0124186158668917
2020-15,2020-04-06,2020-04-12,110302,Tasta,1103,Stavanger,11,Rogaland,46,8294,0.00554617795997106
2020-16,2020-04-13,2020-04-19,110302,Tasta,1103,Stavanger,11,Rogaland,44,8294,0.00530503978779841
2020-17,2020-04-20,2020-04-26,110302,Tasta,1103,Stavanger,11,Rogaland,30,8294,0.00361707258258982
2020-18,2020-04-27,2020-05-03,110302,Tasta,1103,Stavanger,11,Rogaland,29,8294,0.0034965034965035004
2020-19,2020-05-04,2020-05-10,110302,Tasta,1103,Stavanger,11,Rogaland,19,8294,0.00229081263564022
2020-20,2020-05-11,2020-05-17,110302,Tasta,1103,Stavanger,11,Rogaland,16,8294,0.00192910537738124
2020-21,2020-05-18,2020-05-24,110302,Tasta,1103,Stavanger,11,Rogaland,13,8294,0.00156739811912226
2020-22,2020-05-25,2020-05-31,110302,Tasta,1103,Stavanger,11,Rogaland,10,8294,0.00120569086086327
2020-11,2020-03-09,2020-03-15,460101,Arna,4601,Bergen,46,Vestland,66,6987,0.0094461142121082
2020-12,2020-03-16,2020-03-22,460101,Arna,4601,Bergen,46,Vestland,512,6987,0.0732789466151424
2020-13,2020-03-23,2020-03-29,460101,Arna,4601,Bergen,46,Vestland,192,6987,0.027479604980678397
2020-14,2020-03-30,2020-04-05,460101,Arna,4601,Bergen,46,Vestland,93,6987,0.0133104336625161
2020-15,2020-04-06,2020-04-12,460101,Arna,4601,Bergen,46,Vestland,31,6987,0.0044368112208387
2020-16,2020-04-13,2020-04-19,460101,Arna,4601,Bergen,46,Vestland,28,6987,0.0040074423930156
2020-17,2020-04-20,2020-04-26,460101,Arna,4601,Bergen,46,Vestland,29,6987,0.0041505653356233
2020-18,2020-04-27,2020-05-03,460101,Arna,4601,Bergen,46,Vestland,11,6987,0.0015743523686847
2020-19,2020-05-04,2020-05-10,460101,Arna,4601,Bergen,46,Vestland,13,6987,0.0018605982539001001
2020-20,2020-05-11,2020-05-17,460101,Arna,4601,Bergen,46,Vestland,13,6987,0.0018605982539001001
2020-21,2020-05-18,2020-05-24,460101,Arna,4601,Bergen,46,Vestland,6,6987,8.587376556461999e-4
2020-22,2020-05-25,2020-05-31,460101,Arna,4601,Bergen,46,Vestland,9,6987,0.0012881064834693002
2020-11,2020-03-09,2020-03-15,460107,Årstad,4601,Bergen,46,Vestland,277,23794,0.0116415903168866
2020-12,2020-03-16,2020-03-22,460107,Årstad,4601,Bergen,46,Vestland,1593,23794,0.0669496511725645
2020-13,2020-03-23,2020-03-29,460107,Årstad,4601,Bergen,46,Vestland,564,23794,0.0237034546524334
2020-14,2020-03-30,2020-04-05,460107,Årstad,4601,Bergen,46,Vestland,292,23794,0.012272001344876899
2020-15,2020-04-06,2020-04-12,460107,Årstad,4601,Bergen,46,Vestland,106,23794,0.00445490459779776
2020-16,2020-04-13,2020-04-19,460107,Årstad,4601,Bergen,46,Vestland,125,23794,0.00525342523325208
2020-17,2020-04-20,2020-04-26,460107,Årstad,4601,Bergen,46,Vestland,83,23794,0.0034882743548793798
2020-18,2020-04-27,2020-05-03,460107,Årstad,4601,Bergen,46,Vestland,73,23794,0.00306800033621921
2020-19,2020-05-04,2020-05-10,460107,Årstad,4601,Bergen,46,Vestland,47,23794,0.00197528788770278
2020-20,2020-05-11,2020-05-17,460107,Årstad,4601,Bergen,46,Vestland,38,23794,0.0015970412709086302
2020-21,2020-05-18,2020-05-24,460107,Årstad,4601,Bergen,46,Vestland,25,23794,0.00105068504665042
2020-22,2020-05-25,2020-05-31,460107,Årstad,4601,Bergen,46,Vestland,27,23794,0.00113473985038245
2020-11,2020-03-09,2020-03-15,460108,Åsane,4601,Bergen,46,Vestland,193,22125,0.00872316384180791
2020-12,2020-03-16,2020-03-22,460108,Åsane,4601,Bergen,46,Vestland,1540,22125,0.0696045197740113
2020-13,2020-03-23,2020-03-29,460108,Åsane,4601,Bergen,46,Vestland,479,22125,0.0216497175141243
2020-14,2020-03-30,2020-04-05,460108,Åsane,4601,Bergen,46,Vestland,297,22125,0.0134237288135593
2020-15,2020-04-06,2020-04-12,460108,Åsane,4601,Bergen,46,Vestland,98,22125,0.00442937853107345
2020-16,2020-04-13,2020-04-19,460108,Åsane,4601,Bergen,46,Vestland,110,22125,0.00497175141242938
2020-17,2020-04-20,2020-04-26,460108,Åsane,4601,Bergen,46,Vestland,164,22125,0.00741242937853107
2020-18,2020-04-27,2020-05-03,460108,Åsane,4601,Bergen,46,Vestland,41,22125,0.0018531073446327701
2020-19,2020-05-04,2020-05-10,460108,Åsane,4601,Bergen,46,Vestland,50,22125,0.00225988700564972
2020-20,2020-05-11,2020-05-17,460108,Åsane,4601,Bergen,46,Vestland,28,22125,0.00126553672316384
2020-21,2020-05-18,2020-05-24,460108,Åsane,4601,Bergen,46,Vestland,24,22125,0.0010847457627118598
2020-22,2020-05-25,2020-05-31,460108,Åsane,4601,Bergen,46,Vestland,13,22125,5.87570621468927e-4
2020-11,2020-03-09,2020-03-15,460102,Bergenhus,4601,Bergen,46,Vestland,400,25228,0.0158553987632789
2020-12,2020-03-16,2020-03-22,460102,Bergenhus,4601,Bergen,46,Vestland,2227,25228,0.0882749326145553
2020-13,2020-03-23,2020-03-29,460102,Bergenhus,4601,Bergen,46,Vestland,685,25228,0.027152370382115102
2020-14,2020-03-30,2020-04-05,460102,Bergenhus,4601,Bergen,46,Vestland,375,25228,0.014864436340574001
2020-15,2020-04-06,2020-04-12,460102,Bergenhus,4601,Bergen,46,Vestland,129,25228,0.00511336610115744
2020-16,2020-04-13,2020-04-19,460102,Bergenhus,4601,Bergen,46,Vestland,153,25228,0.00606469002695418
2020-17,2020-04-20,2020-04-26,460102,Bergenhus,4601,Bergen,46,Vestland,128,25228,0.00507372760424925
2020-18,2020-04-27,2020-05-03,460102,Bergenhus,4601,Bergen,46,Vestland,85,25228,0.00336927223719677
2020-19,2020-05-04,2020-05-10,460102,Bergenhus,4601,Bergen,46,Vestland,83,25228,0.0032899952433803697
2020-20,2020-05-11,2020-05-17,460102,Bergenhus,4601,Bergen,46,Vestland,60,25228,0.0023783098144918298
2020-21,2020-05-18,2020-05-24,460102,Bergenhus,4601,Bergen,46,Vestland,39,25228,0.0015459013794196898
2020-22,2020-05-25,2020-05-31,460102,Bergenhus,4601,Bergen,46,Vestland,32,25228,0.0012684319010623098
2020-11,2020-03-09,2020-03-15,460103,Fana,4601,Bergen,46,Vestland,194,23077,0.008406638644537851
2020-12,2020-03-16,2020-03-22,460103,Fana,4601,Bergen,46,Vestland,1496,23077,0.0648264505784981
2020-13,2020-03-23,2020-03-29,460103,Fana,4601,Bergen,46,Vestland,514,23077,0.0222732590891364
2020-14,2020-03-30,2020-04-05,460103,Fana,4601,Bergen,46,Vestland,286,23077,0.0123932920223599
2020-15,2020-04-06,2020-04-12,460103,Fana,4601,Bergen,46,Vestland,111,23077,0.00480998396672011
2020-16,2020-04-13,2020-04-19,460103,Fana,4601,Bergen,46,Vestland,103,23077,0.00446331845560515
2020-17,2020-04-20,2020-04-26,460103,Fana,4601,Bergen,46,Vestland,67,23077,0.00290332365558781
2020-18,2020-04-27,2020-05-03,460103,Fana,4601,Bergen,46,Vestland,66,23077,0.00285999046669844
2020-19,2020-05-04,2020-05-10,460103,Fana,4601,Bergen,46,Vestland,50,23077,0.00216665944446852
2020-20,2020-05-11,2020-05-17,460103,Fana,4601,Bergen,46,Vestland,23,23077,9.966633444555189e-4
2020-21,2020-05-18,2020-05-24,460103,Fana,4601,Bergen,46,Vestland,26,23077,0.00112666291112363
2020-22,2020-05-25,2020-05-31,460103,Fana,4601,Bergen,46,Vestland,30,23077,0.00129999566668111
2020-11,2020-03-09,2020-03-15,460104,Fyllingsdalen,4601,Bergen,46,Vestland,170,15770,0.010779961953075502
2020-12,2020-03-16,2020-03-22,460104,Fyllingsdalen,4601,Bergen,46,Vestland,1062,15770,0.0673430564362714
2020-13,2020-03-23,2020-03-29,460104,Fyllingsdalen,4601,Bergen,46,Vestland,361,15770,0.0228915662650602
2020-14,2020-03-30,2020-04-05,460104,Fyllingsdalen,4601,Bergen,46,Vestland,174,15770,0.011033608116677201
2020-15,2020-04-06,2020-04-12,460104,Fyllingsdalen,4601,Bergen,46,Vestland,58,15770,0.00367786937222575
2020-16,2020-04-13,2020-04-19,460104,Fyllingsdalen,4601,Bergen,46,Vestland,78,15770,0.00494610019023462
2020-17,2020-04-20,2020-04-26,460104,Fyllingsdalen,4601,Bergen,46,Vestland,56,15770,0.0035510462904248604
2020-18,2020-04-27,2020-05-03,460104,Fyllingsdalen,4601,Bergen,46,Vestland,50,15770,0.00317057704502219
2020-19,2020-05-04,2020-05-10,460104,Fyllingsdalen,4601,Bergen,46,Vestland,26,15770,0.00164870006341154
2020-20,2020-05-11,2020-05-17,460104,Fyllingsdalen,4601,Bergen,46,Vestland,22,15770,0.00139505389980977
2020-21,2020-05-18,2020-05-24,460104,Fyllingsdalen,4601,Bergen,46,Vestland,23,15770,0.0014584654407102098
2020-22,2020-05-25,2020-05-31,460104,Fyllingsdalen,4601,Bergen,46,Vestland,12,15770,7.60938490805327e-4
2020-11,2020-03-09,2020-03-15,460105,Laksevåg,4601,Bergen,46,Vestland,262,21812,0.01201173665872
2020-12,2020-03-16,2020-03-22,460105,Laksevåg,4601,Bergen,46,Vestland,1701,21812,0.07798459563543
2020-13,2020-03-23,2020-03-29,460105,Laksevåg,4601,Bergen,46,Vestland,557,21812,0.025536401980561202
2020-14,2020-03-30,2020-04-05,460105,Laksevåg,4601,Bergen,46,Vestland,324,21812,0.0148542086924629
2020-15,2020-04-06,2020-04-12,460105,Laksevåg,4601,Bergen,46,Vestland,121,21812,0.00554740509811113
2020-16,2020-04-13,2020-04-19,460105,Laksevåg,4601,Bergen,46,Vestland,120,21812,0.005501558774986251
2020-17,2020-04-20,2020-04-26,460105,Laksevåg,4601,Bergen,46,Vestland,77,21812,0.00353016688061617
2020-18,2020-04-27,2020-05-03,460105,Laksevåg,4601,Bergen,46,Vestland,56,21812,0.0025673940949935796
2020-19,2020-05-04,2020-05-10,460105,Laksevåg,4601,Bergen,46,Vestland,44,21812,0.0020172382174949597
2020-20,2020-05-11,2020-05-17,460105,Laksevåg,4601,Bergen,46,Vestland,37,21812,0.00169631395562076
2020-21,2020-05-18,2020-05-24,460105,Laksevåg,4601,Bergen,46,Vestland,27,21812,0.00123785072437191
2020-22,2020-05-25,2020-05-31,460105,Laksevåg,4601,Bergen,46,Vestland,18,21812,8.25233816247937e-4
2020-11,2020-03-09,2020-03-15,460106,Ytrebygda,4601,Bergen,46,Vestland,133,15948,0.008339603712064209
2020-12,2020-03-16,2020-03-22,460106,Ytrebygda,4601,Bergen,46,Vestland,1123,15948,0.07041635314773009
2020-13,2020-03-23,2020-03-29,460106,Ytrebygda,4601,Bergen,46,Vestland,364,15948,0.022824178580386302
2020-14,2020-03-30,2020-04-05,460106,Ytrebygda,4601,Bergen,46,Vestland,212,15948,0.013293202909455699
2020-15,2020-04-06,2020-04-12,460106,Ytrebygda,4601,Bergen,46,Vestland,71,15948,0.0044519688989215
2020-16,2020-04-13,2020-04-19,460106,Ytrebygda,4601,Bergen,46,Vestland,71,15948,0.0044519688989215
2020-17,2020-04-20,2020-04-26,460106,Ytrebygda,4601,Bergen,46,Vestland,47,15948,0.0029470780035114105
2020-18,2020-04-27,2020-05-03,460106,Ytrebygda,4601,Bergen,46,Vestland,48,15948,0.00300978179082017
2020-19,2020-05-04,2020-05-10,460106,Ytrebygda,4601,Bergen,46,Vestland,39,15948,0.00244544770504138
2020-20,2020-05-11,2020-05-17,460106,Ytrebygda,4601,Bergen,46,Vestland,31,15948,0.0019438174065713602
2020-21,2020-05-18,2020-05-24,460106,Ytrebygda,4601,Bergen,46,Vestland,25,15948,0.00156759468271884
2020-22,2020-05-25,2020-05-31,460106,Ytrebygda,4601,Bergen,46,Vestland,21,15948,0.00131677953348382
2020-11,2020-03-09,2020-03-15,500104,Heimdal,5001,Trondheim,50,Trøndelag,214,,
2020-12,2020-03-16,2020-03-22,500104,Heimdal,5001,Trondheim,50,Trøndelag,1732,,
2020-13,2020-03-23,2020-03-29,500104,Heimdal,5001,Trondheim,50,Trøndelag,506,,
2020-14,2020-03-30,2020-04-05,500104,Heimdal,5001,Trondheim,50,Trøndelag,291,,
2020-15,2020-04-06,2020-04-12,500104,Heimdal,5001,Trondheim,50,Trøndelag,87,,
2020-16,2020-04-13,2020-04-19,500104,Heimdal,5001,Trondheim,50,Trøndelag,98,,
2020-17,2020-04-20,2020-04-26,500104,Heimdal,5001,Trondheim,50,Trøndelag,61,,
2020-18,2020-04-27,2020-05-03,500104,Heimdal,5001,Trondheim,50,Trøndelag,56,,
2020-19,2020-05-04,2020-05-10,500104,Heimdal,5001,Trondheim,50,Trøndelag,38,,
2020-20,2020-05-11,2020-05-17,500104,Heimdal,5001,Trondheim,50,Trøndelag,21,,
2020-21,2020-05-18,2020-05-24,500104,Heimdal,5001,Trondheim,50,Trøndelag,34,,
2020-22,2020-05-25,2020-05-31,500104,Heimdal,5001,Trondheim,50,Trøndelag,15,,
2020-11,2020-03-09,2020-03-15,500103,Lerkendal,5001,Trondheim,50,Trøndelag,219,28664,0.00764024560424226
2020-12,2020-03-16,2020-03-22,500103,Lerkendal,5001,Trondheim,50,Trøndelag,1754,28664,0.0611917387663969
2020-13,2020-03-23,2020-03-29,500103,Lerkendal,5001,Trondheim,50,Trøndelag,573,28664,0.019990231649455802
2020-14,2020-03-30,2020-04-05,500103,Lerkendal,5001,Trondheim,50,Trøndelag,317,28664,0.0110591682947251
2020-15,2020-04-06,2020-04-12,500103,Lerkendal,5001,Trondheim,50,Trøndelag,94,28664,0.00327937482556517
2020-16,2020-04-13,2020-04-19,500103,Lerkendal,5001,Trondheim,50,Trøndelag,121,28664,0.00422132291375942
2020-17,2020-04-20,2020-04-26,500103,Lerkendal,5001,Trondheim,50,Trøndelag,75,28664,0.00261652246720625
2020-18,2020-04-27,2020-05-03,500103,Lerkendal,5001,Trondheim,50,Trøndelag,53,28664,0.00184900921015908
2020-19,2020-05-04,2020-05-10,500103,Lerkendal,5001,Trondheim,50,Trøndelag,52,28664,0.0018141222439296701
2020-20,2020-05-11,2020-05-17,500103,Lerkendal,5001,Trondheim,50,Trøndelag,35,28664,0.00122104381802958
2020-21,2020-05-18,2020-05-24,500103,Lerkendal,5001,Trondheim,50,Trøndelag,23,28664,8.02400223276584e-4
2020-22,2020-05-25,2020-05-31,500103,Lerkendal,5001,Trondheim,50,Trøndelag,25,28664,8.72174155735417e-4
2020-11,2020-03-09,2020-03-15,500101,Midtbyen,5001,Trondheim,50,Trøndelag,299,28955,0.010326368502849199
2020-12,2020-03-16,2020-03-22,500101,Midtbyen,5001,Trondheim,50,Trøndelag,1827,28955,0.0630979105508548
2020-13,2020-03-23,2020-03-29,500101,Midtbyen,5001,Trondheim,50,Trøndelag,622,28955,0.0214816093938871
2020-14,2020-03-30,2020-04-05,500101,Midtbyen,5001,Trondheim,50,Trøndelag,325,28955,0.0112243135900535
2020-15,2020-04-06,2020-04-12,500101,Midtbyen,5001,Trondheim,50,Trøndelag,126,28955,0.00435158003798998
2020-16,2020-04-13,2020-04-19,500101,Midtbyen,5001,Trondheim,50,Trøndelag,110,28955,0.00379899844586427
2020-17,2020-04-20,2020-04-26,500101,Midtbyen,5001,Trondheim,50,Trøndelag,77,28955,0.0026592989121049897
2020-18,2020-04-27,2020-05-03,500101,Midtbyen,5001,Trondheim,50,Trøndelag,78,28955,0.00269383526161285
2020-19,2020-05-04,2020-05-10,500101,Midtbyen,5001,Trondheim,50,Trøndelag,50,28955,0.00172681747539285
2020-20,2020-05-11,2020-05-17,500101,Midtbyen,5001,Trondheim,50,Trøndelag,42,28955,0.00145052667932999
2020-21,2020-05-18,2020-05-24,500101,Midtbyen,5001,Trondheim,50,Trøndelag,26,28955,8.97945087204283e-4
2020-22,2020-05-25,2020-05-31,500101,Midtbyen,5001,Trondheim,50,Trøndelag,28,28955,9.67017786219996e-4
2020-11,2020-03-09,2020-03-15,500102,Østbyen,5001,Trondheim,50,Trøndelag,365,33025,0.0110522331566995
2020-12,2020-03-16,2020-03-22,500102,Østbyen,5001,Trondheim,50,Trøndelag,2353,33025,0.0712490537471612
2020-13,2020-03-23,2020-03-29,500102,Østbyen,5001,Trondheim,50,Trøndelag,744,33025,0.0225283875851628
2020-14,2020-03-30,2020-04-05,500102,Østbyen,5001,Trondheim,50,Trøndelag,376,33025,0.0113853141559425
2020-15,2020-04-06,2020-04-12,500102,Østbyen,5001,Trondheim,50,Trøndelag,126,33025,0.00381529144587434
2020-16,2020-04-13,2020-04-19,500102,Østbyen,5001,Trondheim,50,Trøndelag,136,33025,0.004118092354277059
2020-17,2020-04-20,2020-04-26,500102,Østbyen,5001,Trondheim,50,Trøndelag,99,33025,0.00299772899318698
2020-18,2020-04-27,2020-05-03,500102,Østbyen,5001,Trondheim,50,Trøndelag,76,33025,0.00230128690386071
2020-19,2020-05-04,2020-05-10,500102,Østbyen,5001,Trondheim,50,Trøndelag,88,33025,0.00266464799394398
2020-20,2020-05-11,2020-05-17,500102,Østbyen,5001,Trondheim,50,Trøndelag,49,33025,0.00148372445117335
2020-21,2020-05-18,2020-05-24,500102,Østbyen,5001,Trondheim,50,Trøndelag,29,33025,8.78122634367903e-4
2020-22,2020-05-25,2020-05-31,500102,Østbyen,5001,Trondheim,50,Trøndelag,40,33025,0.0012112036336109
2020-11,2020-03-09,2020-03-15,1101,Eigersund,1101,Eigersund,11,Rogaland,51,7657,0.00666072077618555
2020-12,2020-03-16,2020-03-22,1101,Eigersund,1101,Eigersund,11,Rogaland,433,7657,0.056550825413496895
2020-13,2020-03-23,2020-03-29,1101,Eigersund,1101,Eigersund,11,Rogaland,152,7657,0.0198515599603961
2020-14,2020-03-30,2020-04-05,1101,Eigersund,1101,Eigersund,11,Rogaland,66,7657,0.00861975629859306
